515540.6771,179847.7869
515541.562,179848.254
515542.4468,179848.7212
515543.3317,179849.1883
515544.2166,179849.6555
515545.1015,179850.1226
515545.9864,179850.5898
515546.8713,179851.0569
515547.7562,179851.5241
515548.641,179851.9912
515549.5259,179852.4584
515550.4108,179852.9256
515551.2957,179853.3927
515552.1806,179853.8599
515553.0655,179854.327
515553.9504,179854.7942
515554.8352,179855.2613
515555.7201,179855.7285
515556.605,179856.1956
515557.4899,179856.6628
515558.3748,179857.1299
515559.2597,179857.5971
515560.1446,179858.0643
515561.0294,179858.5314
515561.9143,179858.9986
515562.7992,179859.4657
515563.6841,179859.9329
515564.569,179860.4
515565.4539,179860.8672
515566.3388,179861.3343
515567.2236,179861.8015
515568.1085,179862.2686
515568.9934,179862.7358
515569.8783,179863.203
515570.7632,179863.6701
515571.6481,179864.1373
515572.533,179864.6044
515573.4178,179865.0716
515574.3027,179865.5387
515575.1876,179866.0059
515576.0725,179866.473
515576.9574,179866.9402
515577.8423,179867.4073
515578.7271,179867.8745
515579.612,179868.3417
515580.4969,179868.8088
515581.3818,179869.276
515582.2667,179869.7431
515583.1516,179870.2103
515584.0365,179870.6774
515584.9213,179871.1446
515585.8062,179871.6117
515586.6911,179872.0789
515587.576,179872.546
515588.4609,179873.0132
515589.3458,179873.4804
515590.2307,179873.9475
515591.1155,179874.4147
515592.0004,179874.8818
515592.8853,179875.349
515593.7702,179875.8161
515594.6551,179876.2833
515595.54,179876.7504
515596.4249,179877.2176
515597.3097,179877.6847
515598.1946,179878.1519
515599.0795,179878.6191
515599.9644,179879.0862
515600.8493,179879.5534
515601.7342,179880.0205
515602.6191,179880.4877
515603.5039,179880.9548
515604.3888,179881.422
515605.2737,179881.8891
515606.1586,179882.3563
515607.0435,179882.8234
515607.9284,179883.2906
515608.8132,179883.7578
515609.6981,179884.2249
515610.583,179884.6921
515611.4679,179885.1592
515612.3528,179885.6264
515613.2377,179886.0935
515614.1226,179886.5607
515615.0074,179887.0278
515615.8923,179887.495
515616.7772,179887.9621
515617.6621,179888.4293
515618.547,179888.8965
515619.4319,179889.3636
515620.3168,179889.8308
515621.2016,179890.2979
515622.0865,179890.7651
515622.9714,179891.2322
515623.8563,179891.6994
515624.7412,179892.1665
515625.6261,179892.6337
515626.511,179893.1008
515627.3958,179893.568
515628.2807,179894.0351
515629.1656,179894.5023
515630.0505,179894.9695
515630.9636,179895.3867
515631.8767,179895.804
515632.8179,179896.1713
515633.7592,179896.5386
515634.7005,179896.906
515635.6418,179897.2733
515636.612,179897.5282
515637.6136,179897.6615
515638.6152,179897.7948
515639.6168,179897.9281
515640.6228,179897.8567
515641.6292,179897.7665
515642.6356,179897.6762
515643.5774,179897.3433
515644.4956,179896.9216
515645.4139,179896.5
515646.3321,179896.0783
515647.1114,179895.4464
515647.8591,179894.7668
515648.6068,179894.0872
515649.2144,179893.3051
515649.822,179892.5229
515650.2895,179891.6382
515650.757,179890.7535
515651.2245,179889.8688
515651.692,179888.9841
515652.1595,179888.0993
515652.627,179887.2146
515653.0945,179886.3299
515653.562,179885.4452
515654.0295,179884.5605
515654.497,179883.6758
515654.9646,179882.7911
515655.4321,179881.9064
515655.8996,179881.0217
515656.3671,179880.1369
515656.8346,179879.2522
515657.3021,179878.3675
515657.7696,179877.4828
515658.2371,179876.5981
515658.7046,179875.7134
515659.1721,179874.8287
515659.6396,179873.944
515660.1071,179873.0593
515660.5746,179872.1745
515661.0421,179871.2898
515661.5096,179870.4051
515662.0352,179869.562
515662.5608,179868.7189
515663.1446,179867.9174
515663.7283,179867.116
515664.3121,179866.3145
515664.8958,179865.513
515665.4796,179864.7115
515666.164,179864.049
515667.1075,179863.7442
515668.051,179863.4394
515668.9946,179863.1346
515669.9381,179862.8297
515670.8901,179862.5759
515671.8815,179862.557
515672.8728,179862.5382
515673.8642,179862.5194
515674.8555,179862.5005
515675.8251,179862.6253
515676.7664,179862.9371
515677.7076,179863.2488
515678.6489,179863.5605
515679.5901,179863.8723
515680.5085,179864.2596
515681.4269,179864.6468
515682.3223,179865.1096
515683.2178,179865.5724
515684.1133,179866.0352
515685.0088,179866.4979
515685.9043,179866.9607
515686.7998,179867.4235
515687.6953,179867.8863
515688.5908,179868.349
515689.4863,179868.8118
515690.3817,179869.2746
515691.2772,179869.7374
515692.1727,179870.2002
515693.0682,179870.6629
515693.9637,179871.1257
515694.8592,179871.5885
515695.7547,179872.0513
515696.6502,179872.5141
515697.5215,179873.0207
515698.3903,179873.5317
515699.2592,179874.0426
515700.1281,179874.5536
515700.997,179875.0646
515701.8659,179875.5756
515702.7347,179876.0866
515703.6036,179876.5976
515704.4725,179877.1086
515705.2112,179877.7664
515705.95,179878.4242
515706.5586,179879.2288
515707.0314,179880.0791
515707.0314,179881.0879
515707.0314,179882.0968
515706.9453,179883.0877
515706.5406,179884.0118
515706.1359,179884.936
515705.7312,179885.8602
515705.3265,179886.7843
515704.9219,179887.7085
515704.5172,179888.6327
515704.0795,179889.541
515703.6418,179890.4494
515703.1711,179891.3419
515702.7003,179892.2345
515702.2296,179893.127
515701.7589,179894.0196
515701.2882,179894.9121
515700.8175,179895.8047
515700.3468,179896.6972
515699.8761,179897.5898
515699.4054,179898.4823
515698.9346,179899.3749
515698.4639,179900.2674
515697.9932,179901.16
515697.5225,179902.0525
515697.0518,179902.9451
515696.5811,179903.8376
515696.1104,179904.7302
515695.6397,179905.6227
515695.169,179906.5153
515694.6982,179907.4078
515694.2275,179908.3004
515693.7568,179909.1929
515693.2861,179910.0855
515692.8154,179910.978
515692.3447,179911.8706
515691.874,179912.7631
515691.4033,179913.6557
515690.9325,179914.5482
515690.4618,179915.4408
515689.9911,179916.3333
515689.5204,179917.2259
515689.0497,179918.1184
515688.579,179919.011
515688.1083,179919.9035
515687.6376,179920.7961
515687.1668,179921.6886
515686.6961,179922.5812
515686.2254,179923.4737
515685.7547,179924.3663
515685.284,179925.2588
515684.8133,179926.1514
515684.3426,179927.0439
515683.8719,179927.9365
515683.4011,179928.829
515682.9304,179929.7216
515682.4597,179930.6141
515681.989,179931.5066
515681.5183,179932.3992
515681.0476,179933.2917
515680.5769,179934.1843
515680.1062,179935.0768
515679.6354,179935.9694
515679.1647,179936.8619
515678.694,179937.7545
515678.2233,179938.647
515677.7526,179939.5396
515677.2819,179940.4321
515676.8112,179941.3247
515676.3405,179942.2172
515675.8697,179943.1098
515675.399,179944.0023
515674.9283,179944.8949
515674.4576,179945.7874
515673.9869,179946.68
515673.5162,179947.5725
515673.0455,179948.4651
515672.5748,179949.3576
515672.104,179950.2502
515671.6333,179951.1427
515671.1626,179952.0353
515670.6919,179952.9278
515670.2212,179953.8204
515669.7505,179954.7129
515669.2798,179955.6055
515668.8091,179956.498
515668.3383,179957.3906
515667.8676,179958.2831
515667.3969,179959.1757
515666.9262,179960.0682
515666.5159,179960.9935
515666.1055,179961.9187
515665.7555,179962.8766
515665.4563,179963.8454
515665.3841,179964.8627
515665.312,179965.88
515665.2799,179966.8905
515665.6848,179967.8265
515666.0897,179968.7626
515666.6551,179969.5696
515667.4821,179970.1664
515668.3091,179970.7632
515669.1646,179971.2921
515670.02,179971.821
515670.9039,179972.2819
515671.7878,179972.7429
515672.6718,179973.2038
515673.5557,179973.6648
515674.4396,179974.1258
515675.3235,179974.5867
515676.2074,179975.0477
515677.0913,179975.5086
515677.9753,179975.9696
515678.8592,179976.4305
515679.7431,179976.8915
515680.627,179977.3524
515681.5109,179977.8134
515682.3948,179978.2743
515683.2788,179978.7353
515684.1627,179979.1962
515685.0466,179979.6572
515685.9305,179980.1181
515686.8144,179980.5791
515687.6983,179981.0401
515688.5823,179981.501
515689.4662,179981.962
515690.3501,179982.4229
515691.234,179982.8839
515692.1179,179983.3448
515693.0018,179983.8058
515693.8858,179984.2667
515694.7697,179984.7277
515695.7061,179985.0914
515696.6425,179985.4552
515697.6314,179985.7218
515698.6203,179985.9883
515699.6092,179986.2549
515700.5981,179986.5214
515701.5899,179986.7631
515702.6134,179986.7253
515703.6369,179986.6875
515704.6604,179986.6496
515705.6839,179986.6118
515706.7074,179986.574
515707.6806,179986.2791
515708.6428,179985.9282
515709.605,179985.5772
515710.5672,179985.2262
515711.4037,179984.6439
515712.222,179984.0279
515713.0403,179983.412
515713.8585,179982.796
515714.6268,179982.1292
515715.2574,179981.3221
515715.8879,179980.515
515716.5184,179979.7079
515717.149,179978.9008
515717.7021,179978.0516
515718.2553,179977.2024
515718.7311,179976.3111
515719.2068,179975.4199
515719.6826,179974.5286
515720.1584,179973.6374
515720.6341,179972.7461
515721.1099,179971.8549
515721.5857,179970.9636
515722.0615,179970.0724
515722.5372,179969.1811
515723.013,179968.2899
515723.4888,179967.3986
515723.9646,179966.5074
515724.4403,179965.6161
515724.9161,179964.7249
515725.3919,179963.8336
515725.8677,179962.9424
515726.3434,179962.0511
515726.8192,179961.1598
515727.295,179960.2686
515727.7707,179959.3773
515728.2465,179958.4861
515728.7223,179957.5948
515729.1981,179956.7036
515729.6738,179955.8123
515730.1496,179954.9211
515730.6254,179954.0298
515730.9491,179953.0773
515731.2728,179952.1249
515731.4445,179951.1111
515731.5944,179950.0966
515731.5008,179949.0727
515731.4445,179951.1111
515731.4071,179948.0488
515731.3024,179947.028
515730.8569,179946.1014
515730.4113,179945.1748
515729.9015,179944.2904
515729.2279,179943.5137
515728.5543,179942.737
515727.8806,179941.9603
515727.207,179941.1835
515726.4369,179940.5455
515725.6669,179939.9075
515724.8004,179939.4081
515723.934,179938.9088
515723.0675,179938.4094
515722.2011,179937.91
515721.3179,179937.4411
515720.4335,179936.9742
515719.5491,179936.5074
515718.6647,179936.0406
515717.7803,179935.5738
515716.8959,179935.1069
515716.0114,179934.6401
515715.127,179934.1733
515714.2426,179933.7065
515713.3582,179933.2396
515712.4738,179932.7728
515711.5894,179932.306
515710.705,179931.8392
515709.8206,179931.3723
515708.9362,179930.9055
515708.0518,179930.4387
515707.1674,179929.9719
515706.283,179929.505
515705.3986,179929.0382
515704.5142,179928.5714
515703.6298,179928.1045
515702.7454,179927.6377
515701.861,179927.1709
515700.9766,179926.7041
515700.0922,179926.2372
515699.2078,179925.7704
515698.3234,179925.3036
515697.439,179924.8368
515696.5546,179924.3699
515695.6702,179923.9031
515694.7858,179923.4363
515693.9014,179922.9695
515693.017,179922.5026
515692.1326,179922.0358
515691.2482,179921.569
515690.3638,179921.1022
515689.4794,179920.6353
515688.595,179920.1685
515687.7106,179919.7017
515686.8262,179919.2348
515685.9418,179918.768
515685.0574,179918.3012
515684.173,179917.8344
515683.2886,179917.3675
515682.4042,179916.9007
515681.5198,179916.4339
515680.6354,179915.9671
515679.751,179915.5002
515678.8666,179915.0334
515677.9822,179914.5666
515677.0978,179914.0998
515676.2134,179913.6329
515675.329,179913.1661
515674.4446,179912.6993
515673.5602,179912.2325
515672.6758,179911.7656
515671.7914,179911.2988
515670.907,179910.832
515670.0226,179910.3652
515669.1382,179909.8983
515668.2538,179909.4315
515667.3694,179908.9647
515666.485,179908.4978
515665.6005,179908.031
515664.7161,179907.5642
515663.8317,179907.0974
515662.9473,179906.6305
515662.0629,179906.1637
515661.1785,179905.6969
515660.2941,179905.2301
515659.4097,179904.7632
515658.5253,179904.2964
515657.6409,179903.8296
515656.7565,179903.3628
515655.8721,179902.8959
515654.9877,179902.4291
515654.1033,179901.9623
515653.2189,179901.4955
