550946.8806261,199949.415647836
550946.769637972,199949.41564716
550946.640891748,199949.415646376
550946.511035464,199949.444803379
550946.511035281,199949.474844742
550946.529902103,199949.66569587
550946.696379331,199950.490950783
550946.825120594,199951.330342551
550946.788489891,199952.125554869
550946.67749689,199952.979082359
550946.585371462,199953.921850495
550946.603124226,199954.893777043
550946.658612753,199955.924902945
550946.76959486,199957.073543858
550946.9183128,199958.28050052
550947.084788865,199959.517498583
550947.287891265,199960.74035966
550947.473235412,199962.035673286
550947.639712039,199963.272671192
550947.806188595,199964.568868197
550947.934929516,199965.835023637
550948.028154312,199967.131220252
550947.324483063,199968.825020052
550947.232358422,199970.046996231
550946.991509667,199971.328171076
550946.69627693,199972.609345819
550946.363308613,199973.831321373
550945.95597843,199975.054180372
550945.548648597,199976.216956759
550945.142428648,199977.439815997
550944.69847288,199978.676812375
550944.29114334,199979.927946088
550943.902681973,199981.179963536
550943.53308868,199982.476159637
550943.125759686,199983.742314399
550942.700672811,199984.994332137
550942.312212208,199986.245466491
550941.904883811,199987.497484507
550941.479797423,199988.807818243
550941.072469414,199990.059836508
550940.647383493,199991.311854879
550940.276681954,199992.548852731
550939.907090461,199993.815008516
550939.537499161,199995.08116441
550939.149040059,199996.377361799
550938.760581168,199997.643517919
550938.408748548,199998.939715552
550938.039158029,200000.176714081
550937.668457823,200001.472911937
550937.317735667,200002.724047811
550936.91040976,200003.976067386
550936.503084027,200005.213066386
550936.096868363,200006.450065505
550935.745037064,200007.687064696
550935.3565799,200008.953221863
550934.949254985,200010.249420578
550934.48754605,200011.515578086
550934.061353532,200012.796756385
550933.599645063,200014.107976289
550933.192321007,200015.433333371
550932.803865084,200016.72864913
550932.396541383,200018.024848624
550931.952591736,200019.291006913
550931.5275103,200020.572186002
550931.102429024,200021.83922808
550930.731732162,200023.120407279
550930.362145291,200024.371545166
550930.010316664,200025.60854597
550929.604104138,200026.875588478
550929.233408153,200028.185925986
550928.827196018,200029.452085168
550928.438742394,200030.777443693
550928.086915008,200032.088665059
550927.717329728,200033.399003032
550927.365502694,200034.695203908
550927.032544097,200036.049720532
550926.755079582,200037.360058436
550926.514241425,200038.685416975
550926.385501483,200040.010775052
550926.311146081,200041.366174332
550926.347779169,200042.74984736
550926.496510574,200044.149424072
550926.92160207,200045.444737767
550927.587536839,200046.535061384
550928.43882124,200047.506985189
550929.474345268,200048.346372021
550930.620856371,200048.994023037
550931.860596674,200049.495000519
550933.007106896,200049.980957707
550934.265714971,200050.43687267
550935.467718865,200050.849492882
550936.651964138,200051.173756025
550938.075944864,200051.673848101
550939.407805115,200052.115624946
550940.647545065,200052.528244418
550941.886174873,200052.896685277
550943.051552442,200053.250105805
550944.27242485,200053.721040652
550945.548790871,200054.118638722
550946.807399005,200054.545394577
550948.083764978,200054.928855289
550949.341262103,200055.178897059
550950.673121972,200055.532315838
550952.041608237,200055.929912698
550953.244722114,200056.312489884
550954.52108838,200056.725107792
550955.797454669,200057.137725575
550957.018326708,200057.520302289
550958.164836723,200057.902879408
550959.349082206,200058.212120004
550960.587710748,200058.359667179
550961.938438863,200058.728105491
550963.251430507,200059.022324259
550964.676520487,200059.360720511
550966.008380039,200059.64080187
550967.284746386,200060.038397987
550968.561113399,200060.524350701
550969.837480332,200060.995282625
550971.076109809,200061.260343598
550972.260355663,200061.599624502
550973.370238275,200061.776329601
550974.480121771,200062.070549
550975.719862168,200062.468144615
550976.996228335,200062.821561521
550978.32808825,200063.13079959
550979.65994739,200063.33666034
550981.0284315,200063.395848815
550982.396914487,200063.307481799
550983.747639263,200063.204094332
550985.134989461,200063.013233648
550986.52233888,200062.718112328
550987.946314402,200062.423874397
550989.297037328,200062.07043826
550990.592265548,200061.62864617
550991.757637464,200061.157697537
550992.940765469,200060.406658941
550994.032882531,200059.552244172
550995.012901669,200058.697830418
550995.975161977,200057.725902945
550996.658840976,200056.577264767
550997.177147724,200055.414490856
550997.71321263,200054.235812818
550998.212651344,200053.013840535
550998.656595708,200051.717649366
550999.045046482,200050.466520436
550999.471233494,200049.229528421
550999.877442825,200047.992536651
551000.265894156,200046.740524513
551000.692081642,200045.488512289
551001.172653661,200044.266541066
551001.597731409,200042.970350929
551002.023919172,200041.6600239
551002.467865456,200040.393875097
551002.929569758,200039.06852759
551003.300263932,200037.728160066
